condition,subject,seed,dimension,stratum,n_trials,n_classes_present,balanced_accuracy_observed_classes,accuracy,recall_class_1,recall_class_2,recall_class_3,recall_class_4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,artifact,False,490,4,0.3768477487858202,0.3795918367346939,0.008264462809917356,0.7096774193548387,0.4365079365079365,0.35294117647058826
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,artifact,True,86,4,0.3622222222222222,0.3488372093023256,0.0,0.7,0.3888888888888889,0.36
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,session,0train,288,4,0.3611111111111111,0.3611111111111111,0.013888888888888888,0.6388888888888888,0.4722222222222222,0.3194444444444444
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,session,1test,288,4,0.3888888888888889,0.3888888888888889,0.0,0.7777777777777778,0.3888888888888889,0.3888888888888889
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,artifact,False,538,4,0.25906847270848876,0.25464684014869887,0.6240601503759399,0.4122137404580153,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,artifact,True,38,4,0.2097902097902098,0.2631578947368421,0.45454545454545453,0.38461538461538464,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,session,0train,288,4,0.2534722222222222,0.2534722222222222,0.5555555555555556,0.4583333333333333,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,session,1test,288,4,0.2569444444444444,0.2569444444444444,0.6666666666666666,0.3611111111111111,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,artifact,False,538,4,0.25008609309533375,0.24721189591078066,0.9774436090225563,0.022900763358778626,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,artifact,True,38,4,0.2692307692307692,0.3157894736842105,1.0,0.07692307692307693,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,session,0train,288,4,0.2534722222222222,0.2534722222222222,0.9861111111111112,0.027777777777777776,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,session,1test,288,4,0.25,0.25,0.9722222222222222,0.027777777777777776,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,artifact,False,538,4,0.26367445330884465,0.26022304832713755,0.9172932330827067,0.13740458015267176,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,artifact,True,38,4,0.24300699300699302,0.2894736842105263,0.8181818181818182,0.15384615384615385,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,session,0train,288,4,0.2638888888888889,0.2638888888888889,0.9027777777777778,0.1527777777777778,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,session,1test,288,4,0.26041666666666663,0.2604166666666667,0.9166666666666666,0.125,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,artifact,False,434,4,0.27936801385574433,0.27419354838709675,0.03669724770642202,0.23214285714285715,0.6213592233009708,0.22727272727272727
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,artifact,True,142,4,0.23786668630866983,0.2605633802816901,0.05714285714285714,0.09375,0.6829268292682927,0.11764705882352941
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,session,0train,288,4,0.2847222222222222,0.2847222222222222,0.041666666666666664,0.2222222222222222,0.6527777777777778,0.2222222222222222
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,session,1test,288,4,0.2569444444444444,0.2569444444444444,0.041666666666666664,0.18055555555555555,0.625,0.18055555555555555
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,artifact,False,434,4,0.28495382406628733,0.28110599078341014,0.11009174311926606,0.09821428571428571,0.49514563106796117,0.43636363636363634
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,artifact,True,142,4,0.2524579191432671,0.2676056338028169,0.14285714285714285,0.03125,0.5121951219512195,0.3235294117647059
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,session,0train,288,4,0.2743055555555556,0.2743055555555556,0.09722222222222222,0.05555555555555555,0.5555555555555556,0.3888888888888889
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,session,1test,288,4,0.28125,0.28125,0.1388888888888889,0.1111111111111111,0.4444444444444444,0.4305555555555556
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,artifact,False,434,4,0.2792057087274532,0.28110599078341014,0.027522935779816515,0.09821428571428571,0.14563106796116504,0.8454545454545455
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,artifact,True,142,4,0.22641966847714695,0.22535211267605634,0.02857142857142857,0.09375,0.1951219512195122,0.5882352941176471
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,session,0train,288,4,0.2777777777777778,0.2777777777777778,0.027777777777777776,0.08333333333333333,0.18055555555555555,0.8194444444444444
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,session,1test,288,4,0.2569444444444444,0.2569444444444444,0.027777777777777776,0.1111111111111111,0.1388888888888889,0.75
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,artifact,False,548,4,0.36021780269638093,0.3594890510948905,0.5434782608695652,0.5185185185185185,0.09420289855072464,0.2846715328467153
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,artifact,True,28,4,0.5099206349206349,0.5357142857142857,0.6666666666666666,0.7777777777777778,0.16666666666666666,0.42857142857142855
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,session,0train,288,4,0.3541666666666667,0.3541666666666667,0.5555555555555556,0.5833333333333334,0.09722222222222222,0.18055555555555555
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,session,1test,288,4,0.3819444444444444,0.3819444444444444,0.5416666666666666,0.4861111111111111,0.09722222222222222,0.4027777777777778
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,artifact,False,548,4,0.30847232507023054,0.30656934306569344,0.2318840579710145,0.6518518518518519,0.028985507246376812,0.32116788321167883
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,artifact,True,28,4,0.3849206349206349,0.42857142857142855,0.3333333333333333,0.7777777777777778,0.0,0.42857142857142855
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,session,0train,288,4,0.2916666666666667,0.2916666666666667,0.1111111111111111,0.7083333333333334,0.013888888888888888,0.3333333333333333
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,session,1test,288,4,0.3333333333333333,0.3333333333333333,0.3611111111111111,0.6111111111111112,0.041666666666666664,0.3194444444444444
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,artifact,False,548,4,0.3388168952830965,0.3375912408759124,0.2753623188405797,0.6148148148148148,0.2826086956521739,0.18248175182481752
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,artifact,True,28,4,0.3849206349206349,0.42857142857142855,0.3333333333333333,0.7777777777777778,0.0,0.42857142857142855
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,session,0train,288,4,0.3090277777777778,0.3090277777777778,0.18055555555555555,0.6388888888888888,0.2361111111111111,0.18055555555555555
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,session,1test,288,4,0.375,0.375,0.375,0.6111111111111112,0.3055555555555556,0.20833333333333334
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,artifact,False,535,4,0.6789499676539901,0.680373831775701,0.5,0.8059701492537313,0.5789473684210527,0.8308823529411765
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,artifact,True,41,4,0.6424242424242425,0.6097560975609756,0.3333333333333333,0.6,0.6363636363636364,1.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,session,0train,288,4,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.8055555555555556,0.625,0.7777777777777778
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,session,1test,288,4,0.6840277777777778,0.6840277777777778,0.5138888888888888,0.7777777777777778,0.5416666666666666,0.9027777777777778
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,artifact,False,535,4,0.6602064351056426,0.6598130841121496,0.7878787878787878,0.9477611940298507,0.3684210526315789,0.5367647058823529
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,artifact,True,41,4,0.6053030303030303,0.6097560975609756,0.6666666666666666,0.8,0.45454545454545453,0.5
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,session,0train,288,4,0.65625,0.65625,0.7916666666666666,0.9444444444444444,0.375,0.5138888888888888
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,session,1test,288,4,0.65625,0.65625,0.7638888888888888,0.9305555555555556,0.375,0.5555555555555556
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,artifact,False,535,4,0.571404691991772,0.5700934579439252,0.8106060606060606,0.9850746268656716,0.21052631578947367,0.27941176470588236
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,artifact,True,41,4,0.5804924242424243,0.5853658536585366,0.5833333333333334,1.0,0.36363636363636365,0.375
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,session,0train,288,4,0.5659722222222222,0.5659722222222222,0.8333333333333334,0.9861111111111112,0.18055555555555555,0.2638888888888889
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,session,1test,288,4,0.576388888888889,0.5763888888888888,0.75,0.9861111111111112,0.2638888888888889,0.3055555555555556
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,artifact,False,501,4,0.5111768252933507,0.5089820359281437,0.5847457627118644,0.4375,0.43846153846153846,0.584
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,artifact,True,75,4,0.4927161654135338,0.5066666666666667,0.5,0.625,0.21428571428571427,0.631578947368421
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,session,0train,288,4,0.59375,0.59375,0.7916666666666666,0.4722222222222222,0.4027777777777778,0.7083333333333334
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,session,1test,288,4,0.4236111111111111,0.4236111111111111,0.3472222222222222,0.4444444444444444,0.4305555555555556,0.4722222222222222
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,artifact,False,501,4,0.5622356991525423,0.5588822355289421,0.6440677966101694,0.296875,0.5,0.808
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,artifact,True,75,4,0.5339520676691729,0.5466666666666666,0.5,0.3125,0.42857142857142855,0.8947368421052632
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,session,0train,288,4,0.6076388888888888,0.6076388888888888,0.7916666666666666,0.3611111111111111,0.4583333333333333,0.8194444444444444
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,session,1test,288,4,0.5069444444444444,0.5069444444444444,0.4444444444444444,0.2361111111111111,0.5277777777777778,0.8194444444444444
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,artifact,False,501,4,0.5243531616688396,0.5209580838323353,0.5932203389830508,0.3125,0.4076923076923077,0.784
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,artifact,True,75,4,0.4897158762290341,0.49333333333333335,0.38461538461538464,0.375,0.35714285714285715,0.8421052631578947
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,session,0train,288,4,0.5763888888888888,0.5763888888888888,0.6805555555555556,0.3888888888888889,0.3888888888888889,0.8472222222222222
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,session,1test,288,4,0.45833333333333337,0.4583333333333333,0.4305555555555556,0.25,0.4166666666666667,0.7361111111111112
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,artifact,False,554,4,0.5564376467271575,0.555956678700361,0.39285714285714285,0.841726618705036,0.781021897810219,0.21014492753623187
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,artifact,True,22,4,0.47797619047619044,0.45454545454545453,0.75,0.4,0.42857142857142855,0.3333333333333333
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,session,0train,288,4,0.517361111111111,0.5173611111111112,0.3472222222222222,0.7916666666666666,0.6944444444444444,0.2361111111111111
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,session,1test,288,4,0.5868055555555556,0.5868055555555556,0.4583333333333333,0.8611111111111112,0.8333333333333334,0.19444444444444445
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,artifact,False,554,4,0.56627816756433,0.5667870036101083,0.9,0.41007194244604317,0.7956204379562044,0.15942028985507245
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,artifact,True,22,4,0.4845238095238095,0.45454545454545453,1.0,0.2,0.5714285714285714,0.16666666666666666
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,session,0train,288,4,0.5416666666666666,0.5416666666666666,0.875,0.3194444444444444,0.7638888888888888,0.20833333333333334
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,session,1test,288,4,0.5833333333333334,0.5833333333333334,0.9305555555555556,0.4861111111111111,0.8055555555555556,0.1111111111111111
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,artifact,False,554,4,0.558018012302766,0.5577617328519856,0.32857142857142857,0.7913669064748201,0.4744525547445255,0.6376811594202898
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,artifact,True,22,4,0.4922619047619048,0.5,0.25,0.6,0.2857142857142857,0.8333333333333334
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,session,0train,288,4,0.4965277777777778,0.4965277777777778,0.2222222222222222,0.7083333333333334,0.375,0.6805555555555556
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,session,1test,288,4,0.6145833333333334,0.6145833333333334,0.4305555555555556,0.8611111111111112,0.5555555555555556,0.6111111111111112
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,artifact,False,553,4,0.2755981136415919,0.27486437613019893,0.6304347826086957,0.07857142857142857,0.21481481481481482,0.17857142857142858
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,artifact,True,23,4,0.2638888888888889,0.30434782608695654,0.8333333333333334,0.0,0.2222222222222222,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,session,0train,288,4,0.28125,0.28125,0.6527777777777778,0.08333333333333333,0.16666666666666666,0.2222222222222222
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,session,1test,288,4,0.2708333333333333,0.2708333333333333,0.625,0.06944444444444445,0.2638888888888889,0.125
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260925,artifact,False,553,4,0.3003220611916264,0.30018083182640143,0.4420289855072464,0.4928571428571429,0.25925925925925924,0.007142857142857143
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260925,artifact,True,23,4,0.3194444444444444,0.34782608695652173,0.3333333333333333,0.5,0.4444444444444444,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260925,session,0train,288,4,0.2916666666666667,0.2916666666666667,0.4166666666666667,0.4027777777777778,0.3333333333333333,0.013888888888888888
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260925,session,1test,288,4,0.3125,0.3125,0.4583333333333333,0.5833333333333334,0.20833333333333334,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260926,artifact,False,553,4,0.2296555095468139,0.22603978300180833,0.007246376811594203,0.05714285714285714,0.7185185185185186,0.1357142857142857
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260926,artifact,True,23,4,0.29166666666666663,0.34782608695652173,0.0,0.25,0.6666666666666666,0.25
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260926,session,0train,288,4,0.22569444444444445,0.22569444444444445,0.013888888888888888,0.1111111111111111,0.625,0.1527777777777778
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260926,session,1test,288,4,0.2361111111111111,0.2361111111111111,0.0,0.013888888888888888,0.8055555555555556,0.125
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260924,artifact,False,543,4,0.6379416235814392,0.6390423572744015,0.7279411764705882,0.8333333333333334,0.7164179104477612,0.2740740740740741
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260924,artifact,True,33,4,0.6770833333333334,0.6363636363636364,0.875,1.0,0.5,0.3333333333333333
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260924,session,0train,288,4,0.6388888888888888,0.6388888888888888,0.8194444444444444,0.8472222222222222,0.6944444444444444,0.19444444444444445
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260924,session,1test,288,4,0.638888888888889,0.6388888888888888,0.6527777777777778,0.8333333333333334,0.7083333333333334,0.3611111111111111
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260925,artifact,False,543,4,0.5741407254011274,0.576427255985267,0.3897058823529412,0.9202898550724637,0.1865671641791045,0.8
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260925,artifact,True,33,4,0.5402777777777777,0.5151515151515151,0.25,0.8333333333333334,0.3,0.7777777777777778
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260925,session,0train,288,4,0.5902777777777778,0.5902777777777778,0.4722222222222222,0.9305555555555556,0.18055555555555555,0.7777777777777778
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260925,session,1test,288,4,0.5555555555555556,0.5555555555555556,0.2916666666666667,0.9027777777777778,0.20833333333333334,0.8194444444444444
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260926,artifact,False,543,4,0.6320897643071938,0.6335174953959485,0.5294117647058824,0.9130434782608695,0.5970149253731343,0.4888888888888889
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260926,artifact,True,33,4,0.5298611111111111,0.48484848484848486,0.375,1.0,0.3,0.4444444444444444
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260926,session,0train,288,4,0.6354166666666666,0.6354166666666666,0.625,0.9722222222222222,0.5833333333333334,0.3611111111111111
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260926,session,1test,288,4,0.6145833333333334,0.6145833333333334,0.4166666666666667,0.8611111111111112,0.5694444444444444,0.6111111111111112
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260924,artifact,False,490,4,0.35428991422393186,0.3551020408163265,0.38016528925619836,0.8306451612903226,0.06349206349206349,0.14285714285714285
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260924,artifact,True,86,4,0.3358454106280193,0.32558139534883723,0.34782608695652173,0.9,0.05555555555555555,0.04
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260924,session,0train,288,4,0.3715277777777778,0.3715277777777778,0.5,0.8055555555555556,0.08333333333333333,0.09722222222222222
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260924,session,1test,288,4,0.3298611111111111,0.3298611111111111,0.25,0.875,0.041666666666666664,0.1527777777777778
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260925,artifact,False,490,4,0.3387035943854126,0.34285714285714286,0.04132231404958678,0.75,0.42063492063492064,0.14285714285714285
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260925,artifact,True,86,4,0.3852777777777778,0.3488372093023256,0.0,0.85,0.6111111111111112,0.08
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260925,session,0train,288,4,0.3263888888888889,0.3263888888888889,0.041666666666666664,0.6944444444444444,0.4583333333333333,0.1111111111111111
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260925,session,1test,288,4,0.3611111111111111,0.3611111111111111,0.027777777777777776,0.8333333333333334,0.4305555555555556,0.1527777777777778
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260926,artifact,False,490,4,0.3570656757326586,0.35918367346938773,0.0,0.8629032258064516,0.24603174603174602,0.31932773109243695
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260926,artifact,True,86,4,0.3769444444444444,0.36046511627906974,0.0,0.95,0.2777777777777778,0.28
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260926,session,0train,288,4,0.3368055555555556,0.3368055555555556,0.0,0.7777777777777778,0.2916666666666667,0.2777777777777778
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260926,session,1test,288,4,0.3819444444444444,0.3819444444444444,0.0,0.9722222222222222,0.20833333333333334,0.3472222222222222
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260924,artifact,False,538,4,0.24820639384721346,0.24535315985130113,0.9699248120300752,0.022900763358778626,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260924,artifact,True,38,4,0.2692307692307692,0.3157894736842105,1.0,0.07692307692307693,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260924,session,0train,288,4,0.2569444444444444,0.2569444444444444,1.0,0.027777777777777776,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260924,session,1test,288,4,0.24305555555555555,0.24305555555555555,0.9444444444444444,0.027777777777777776,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260925,artifact,False,538,4,0.22806788794089436,0.22304832713754646,0.19548872180451127,0.7022900763358778,0.014492753623188406,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260925,artifact,True,38,4,0.15734265734265734,0.21052631578947367,0.09090909090909091,0.5384615384615384,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260925,session,0train,288,4,0.20833333333333334,0.20833333333333334,0.1527777777777778,0.6805555555555556,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260925,session,1test,288,4,0.2361111111111111,0.2361111111111111,0.2222222222222222,0.6944444444444444,0.027777777777777776,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260926,artifact,False,538,4,0.25005739539688915,0.24721189591078066,0.9849624060150376,0.015267175572519083,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260926,artifact,True,38,4,0.2692307692307692,0.3157894736842105,1.0,0.07692307692307693,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260926,session,0train,288,4,0.2534722222222222,0.2534722222222222,0.9861111111111112,0.027777777777777776,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260926,session,1test,288,4,0.25,0.25,0.9861111111111112,0.013888888888888888,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,6,20260924,artifact,False,434,4,0.2936624617255017,0.2926267281105991,0.01834862385321101,0.16071428571428573,0.3592233009708738,0.6363636363636364
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,6,20260924,artifact,True,142,4,0.21989329268292684,0.22535211267605634,0.0,0.0625,0.3170731707317073,0.5
